Evaluation

batch_size=10
bert=False
bert_frozen=True
char_cnn_filter_num=30
char_embeddings_dim=25
char_window_size=3
check_for_lowercase=True
clip_grad=5
cross_fold_id=-1
cross_folds_num=-1
data_io='connl-ner-2003'
dataset_sort=False
dev='data/targer/targer_dev.txt'
dropout_ratio=0.5
elmo=False
elmo_options_fn='embeddings/elmo_2x4096_512_2048cnn_2xhighway_5.5B_options.json'
elmo_weights_fn='/home/vika/targer/embeddings/elmo_2x4096_512_2048cnn_2xhighway_5.5B_weights.hdf5'
emb_delimiter=' '
emb_dim=100
emb_fn='embeddings/glove.6B.100d.txt'
emb_load_all=False
embedding_dim=768
epoch_num=10000
evaluator='f1-macro'
freeze_char_embeddings=False
freeze_word_embeddings=False
gpu=5
load=None
logname='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.01-frozen=TRUE-lr0.01.log'
lr=0.01
lr_bert=0.01
lr_decay=0.05
min_epoch_num=50
model='BiRNN'
momentum=0.9
opt='adam'
path_to_bert='xlnet-base-cased'
patience=100
report_fn='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.01-frozen=TRUE-lr0.01.txt'
rnn_hidden_dim=200
rnn_type='LSTM'
save='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.01-frozen=TRUE-lr0.01.hdf5'
save_best=True
seed_num=42
special_bert=True
splitter=' '
test='data/targer/targer_test.txt'
train='data/targer/targer_train.txt'
verbose=True
word_len=20
word_seq_indexer=None
xlnet=True

         epoch  |     train loss | f1-macro-train |   f1-macro-dev |  f1-macro-test 
           1827 |          48.15 |          87.77 |          69.75 |          73.04 
           1828 |          50.48 |          87.66 |          69.50 |          73.12 
           1829 |          43.73 |          87.76 |          69.75 |          73.16 
           1830 |          51.93 |          87.56 |          69.31 |          72.55 
           1831 |          51.61 |          87.83 |          69.49 |          72.98 
           1832 |          46.25 |          87.73 |          69.34 |          72.48 
           1833 |          48.78 |          87.82 |          69.37 |          72.68 
           1834 |          47.45 |          87.72 |          69.26 |          72.77 
           1835 |          46.91 |          87.70 |          69.40 |          73.03 
           1836 |          51.56 |          87.72 |          69.37 |          73.03 
           1837 |          45.78 |          87.84 |          69.48 |          72.91 
           1838 |          49.45 |          87.81 |          69.26 |          73.04 
           1839 |          42.01 |          87.80 |          69.34 |          73.17 
           1840 |          42.83 |          88.01 |          69.14 |          73.08 
           1841 |          48.87 |          87.82 |          69.27 |          73.00 
           1842 |          44.61 |          87.70 |          69.27 |          72.93 
           1843 |          47.82 |          87.66 |          69.37 |          73.02 
           1844 |          47.94 |          87.63 |          69.76 |          72.83 
           1845 |          44.67 |          87.65 |          69.83 |          73.12 
           1846 |          47.31 |          87.82 |          69.77 |          73.12 
           1847 |          47.78 |          87.85 |          69.71 |          73.20 
           1848 |          47.74 |          87.72 |          69.81 |          72.92 
           1849 |          47.41 |          87.72 |          69.75 |          72.59 
           1850 |          43.18 |          87.89 |          69.69 |          73.15 
           1851 |          41.86 |          87.85 |          69.69 |          73.22 
           1852 |          46.32 |          87.83 |          69.70 |          73.37 
           1853 |          48.14 |          87.87 |          69.78 |          73.18 
           1854 |          50.52 |          87.73 |          69.75 |          72.86 
           1855 |          49.08 |          87.71 |          69.90 |          72.82 
           1856 |          44.21 |          87.82 |          69.77 |          73.03 
           1857 |          46.45 |          87.73 |          69.85 |          72.91 
           1858 |          49.68 |          87.76 |          69.69 |          72.90 
           1859 |          46.99 |          87.85 |          69.63 |          73.45 
           1860 |          46.62 |          87.74 |          69.73 |          73.14 
           1861 |          49.94 |          87.72 |          69.62 |          73.02 
           1862 |          44.58 |          87.83 |          69.50 |          73.04 
           1863 |          48.88 |          87.83 |          69.38 |          73.28 
           1864 |          45.67 |          87.81 |          69.24 |          73.10 
           1865 |          50.51 |          87.90 |          69.42 |          72.97 
           1866 |          45.61 |          87.79 |          69.36 |          73.33 
           1867 |          46.17 |          87.72 |          69.08 |          73.17 
           1868 |          45.55 |          87.74 |          69.37 |          73.15 
           1869 |          42.92 |          87.83 |          69.48 |          72.97 
           1870 |          45.57 |          87.91 |          69.41 |          73.07 
           1871 |          49.73 |          87.92 |          69.53 |          73.00 
           1872 |          48.34 |          87.90 |          69.42 |          72.81 
           1873 |          47.09 |          87.87 |          69.48 |          72.92 
           1874 |          50.74 |          87.87 |          69.81 |          73.14 
           1875 |          48.92 |          88.02 |          69.45 |          73.14 
           1876 |          46.95 |          87.89 |          69.72 |          72.94 
           1877 |          47.70 |          87.85 |          69.65 |          72.74 
           1878 |          45.99 |          87.86 |          69.46 |          72.78 
           1879 |          48.58 |          87.75 |          69.44 |          72.98 
           1880 |          46.41 |          87.79 |          69.43 |          72.76 
           1881 |          45.29 |          87.80 |          69.59 |          72.80 
           1882 |          51.88 |          88.05 |          69.54 |          73.01 
           1883 |          49.44 |          88.10 |          69.90 |          73.00 
           1884 |          49.89 |          88.03 |          69.87 |          73.10 
           1885 |          51.71 |          88.00 |          69.72 |          72.98 
           1886 |          48.79 |          88.04 |          69.46 |          73.10 
           1887 |          44.60 |          88.01 |          69.48 |          73.01 
           1888 |          55.15 |          87.95 |          69.38 |          72.98 
           1889 |          43.42 |          88.07 |          69.68 |          73.09 
           1890 |          43.91 |          88.02 |          69.65 |          73.17 
           1891 |          49.61 |          88.03 |          69.54 |          73.09 
           1892 |          47.46 |          88.13 |          69.99 |          73.16 
           1893 |          45.59 |          87.88 |          69.70 |          73.31 
           1894 |          43.47 |          87.93 |          69.89 |          73.07 
           1895 |          48.75 |          88.05 |          69.93 |          73.07 
           1896 |          43.60 |          88.03 |          69.97 |          73.14 
           1897 |          46.27 |          87.97 |          69.96 |          73.36 
           1898 |          43.76 |          88.05 |          69.98 |          73.32 
           1899 |          43.87 |          88.04 |          69.60 |          73.20 
           1900 |          49.13 |          87.87 |          69.45 |          72.86 
           1901 |          45.01 |          87.98 |          69.40 |          72.71 
           1902 |          50.34 |          87.93 |          69.24 |          73.00 
